vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
3,30941,Dealer,Petrol,Manual,23.01,999,67.0,5,354000
5,78123,Dealer,Petrol,Manual,17.8,1497,117.3,5,651000
3,6500,Individual,Petrol,Manual,18.9,1197,81.86,5,480000
7,70000,Dealer,Diesel,Manual,24.0,1120,70.0,5,440000
5,35000,Individual,Diesel,Manual,26.0,1498,98.6,5,1000000
5,96000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000
8,85405,Dealer,Diesel,Manual,19.01,1461,108.45,5,410000
9,50000,Individual,Diesel,Automatic,16.07,1995,181.0,4,1100000
4,59819,Dealer,Petrol,Manual,18.16,1196,86.8,5,575000
4,6000,Dealer,Petrol,Manual,17.5,1199,88.7,5,825000
8,60000,Individual,Diesel,Manual,15.96,2523,62.1,7,450000
3,40000,Individual,Diesel,Manual,28.4,1248,74.02,5,760000
1,1500,Individual,Petrol,Manual,22.05,796,47.3,5,350000
4,50000,Individual,Petrol,Automatic,18.9,1197,81.86,5,475000
9,115777,Dealer,Diesel,Manual,23.0,1396,90.0,5,475000
11,135000,Individual,Diesel,Manual,20.0,1399,68.0,5,160000
3,33000,Dealer,Petrol,Manual,21.01,1197,81.8,5,730000
3,52865,Dealer,Diesel,Automatic,21.66,1498,103.6,5,950000
3,82935,Dealer,Diesel,Manual,26.59,1248,74.0,5,750000
5,53000,Individual,Diesel,Manual,25.2,1248,74.0,5,610000
3,60000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1950000
2,20000,Individual,Petrol,Manual,17.0,1591,121.3,5,970000
7,40000,Individual,Petrol,Manual,20.63,1198,67.0,5,200000
5,86000,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000
5,51321,Dealer,Diesel,Automatic,21.66,1498,103.52,5,795000
6,56000,Individual,Diesel,Manual,25.8,1498,98.6,5,510000
8,25000,Individual,CNG,Manual,30.46,796,47.3,5,220000
6,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,450000
6,68523,Dealer,Diesel,Manual,20.54,1598,103.6,5,495000
2,18000,Individual,Diesel,Manual,15.1,2179,152.87,7,1400000
6,35000,Individual,Petrol,Manual,15.6,1196,70.02,5,350000
3,25000,Individual,Petrol,Manual,23.1,998,67.04,5,460000
6,44842,Dealer,Diesel,Manual,28.4,1248,74.02,5,575000
9,80000,Individual,Diesel,Manual,22.32,1582,126.32,5,490000
6,76407,Dealer,Petrol,Manual,23.95,998,67.05,5,300000
3,25000,Individual,Petrol,Manual,23.84,1199,84.0,5,400000
9,92000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,1200000
5,24000,Individual,Petrol,Manual,15.29,1591,121.3,5,835000
10,75000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1575000
6,74000,Dealer,Diesel,Manual,23.4,1248,74.0,5,550000
4,76000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1190000
1,10000,Individual,Diesel,Manual,17.0,1956,167.67,5,1228000
3,25000,Individual,Petrol,Manual,17.19,1197,81.86,5,741000
3,5000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
6,30000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000
3,6752,Dealer,Petrol,Manual,20.3,1086,68.0,5,550000
2,12000,Dealer,Petrol,Manual,22.05,796,47.3,5,285000
4,70000,Individual,Diesel,Manual,21.19,1396,88.73,5,850000
5,60000,Individual,Petrol,Manual,19.44,1198,67.0,7,350000
3,19000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,825000
6,63254,Dealer,Diesel,Manual,25.2,1248,74.0,5,575000
4,100000,Individual,Petrol,Manual,23.84,1199,84.0,5,300000
2,35000,Individual,Diesel,Manual,23.7,1396,88.76,5,980000
3,18000,Dealer,Diesel,Automatic,18.0,1969,190.0,5,4750000
9,124000,Dealer,Diesel,Automatic,14.7,1985,163.0,5,1400000
4,58574,Dealer,Diesel,Manual,16.0,2179,140.0,7,1090000
9,65000,Dealer,Diesel,Automatic,14.94,2143,204.0,5,2100000
6,37000,Dealer,Petrol,Automatic,15.63,1499,110.4,5,675000
9,58000,Individual,Petrol,Manual,18.6,1197,85.8,5,425000
3,20000,Individual,Petrol,Manual,18.9,1197,81.86,5,525000
2,17000,Dealer,Diesel,Manual,17.0,1956,138.1,5,1695000
5,54000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000
6,56000,Dealer,Diesel,Automatic,19.59,1995,187.74,5,2675000
14,49251,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
7,66000,Dealer,Diesel,Manual,15.4,2179,120.0,8,1090000
5,30464,Dealer,Petrol,Automatic,23.1,998,67.04,5,469000
5,52000,Individual,Petrol,Manual,20.85,1197,83.14,5,550000
7,50000,Individual,Petrol,Manual,20.51,998,67.06,5,400000
4,60000,Dealer,Diesel,Manual,26.21,1248,88.5,5,650000
11,37900,Dealer,Petrol,Automatic,13.7,1798,157.75,5,845000
12,89791,Dealer,Diesel,Automatic,16.55,2993,258.0,5,1350000
11,64616,Dealer,Petrol,Manual,20.36,1197,78.9,5,310000
5,50000,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
4,90000,Individual,Petrol,Manual,20.51,998,67.04,5,320000
4,90000,Individual,Diesel,Manual,28.4,1248,74.02,5,700000
2,12000,Dealer,Petrol,Manual,21.7,998,67.0,5,400000
6,63471,Dealer,Diesel,Manual,24.0,1120,70.0,5,508000
11,81000,Dealer,Diesel,Manual,20.0,1399,68.0,5,180000
5,110000,Individual,Diesel,Manual,22.54,1396,88.73,5,600000
5,38000,Dealer,Petrol,Manual,18.15,1198,82.0,6,555000
5,120000,Individual,Diesel,Manual,14.1,2179,147.94,7,900000
7,40000,Dealer,Petrol,Manual,17.01,1591,121.3,5,625000
6,83563,Trustmark Dealer,Diesel,Automatic,17.01,1582,126.2,5,985000
3,54400,Dealer,Diesel,Manual,19.3,1248,73.9,5,580000
9,75000,Individual,Petrol,Manual,19.7,796,46.3,5,222000
11,142000,Dealer,Diesel,Manual,12.8,2494,102.0,8,780000
6,34235,Dealer,Petrol,Manual,17.8,1497,117.3,5,600000
5,60000,Individual,Diesel,Manual,27.28,1047,69.0,5,330000
5,42037,Dealer,Diesel,Manual,28.4,1248,74.02,5,560000
14,113434,Dealer,Diesel,Manual,12.7,2609,116.6,8,310000
5,60000,Individual,Petrol,Manual,25.17,799,53.3,5,276000
7,61000,Dealer,Diesel,Manual,25.8,1498,98.6,5,425000
6,68000,Dealer,Petrol,Manual,25.17,799,53.3,5,325000
5,50000,Dealer,Diesel,Manual,26.0,1498,98.6,5,889000
8,50000,Dealer,Petrol,Manual,18.6,1197,85.8,5,475000
12,57313,Dealer,Petrol,Manual,17.92,1086,62.1,5,275000
8,45788,Dealer,Diesel,Manual,20.0,1399,68.0,5,240000
11,75000,Dealer,Petrol,Manual,19.81,1086,68.05,5,270000
3,80000,Individual,Petrol,Manual,20.3,1199,84.0,5,450000
4,40000,Individual,Petrol,Manual,20.73,1373,91.1,5,800000
4,60000,Individual,Diesel,Manual,21.0,1498,74.96,7,545000
3,60000,Individual,Petrol,Manual,22.0,1197,81.8,5,800000
8,120000,Individual,Diesel,Manual,12.99,2494,100.6,7,1000000
11,75000,Dealer,Petrol,Manual,19.81,1086,68.05,5,270000
2,8000,Dealer,Petrol,Manual,18.6,1199,88.76,5,675000
3,9000,Dealer,Petrol,Automatic,23.01,999,67.0,5,420000
11,130000,Individual,Diesel,Manual,12.8,2494,102.0,7,600000
10,45452,Dealer,Petrol,Manual,15.6,1196,70.0,5,175000
4,100000,Individual,Diesel,Manual,16.5,1493,70.0,7,710000
3,10000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,800000
7,62543,Dealer,Petrol,Manual,16.09,1598,103.2,5,621000
4,50000,Individual,Petrol,Automatic,19.12,1373,91.1,5,780000
11,107000,Individual,Petrol,Manual,20.92,998,67.1,5,230000
11,300000,Individual,Diesel,Manual,18.7,1896,66.0,5,400000
12,72546,Dealer,Petrol,Manual,16.1,1298,88.2,5,295000
3,8977,Dealer,Petrol,Automatic,24.04,999,67.0,5,490000
3,28000,Dealer,Diesel,Automatic,20.68,1995,188.0,5,3300000
9,56702,Dealer,Diesel,Manual,22.32,1582,126.32,5,525000
6,90000,Individual,Diesel,Manual,12.99,2494,100.6,7,840000
6,28000,Dealer,Diesel,Automatic,14.69,2993,258.0,5,3900000
4,31000,Dealer,Petrol,Automatic,19.0,1199,88.7,5,745000
6,117089,Dealer,Diesel,Manual,20.14,1498,88.8,5,450000
4,33000,Dealer,Petrol,Manual,18.6,1197,81.83,5,625000
9,21001,Dealer,Petrol,Manual,20.92,998,67.1,5,265000
6,49700,Dealer,Petrol,Manual,15.04,1598,103.2,5,620000
5,175000,Individual,Diesel,Manual,22.77,1498,98.59,5,680000
4,30903,Dealer,Petrol,Manual,23.95,998,67.05,5,377000
4,60500,Individual,Diesel,Manual,19.3,1248,73.9,5,620000
4,40000,Individual,Petrol,Automatic,18.0,1497,117.3,5,950000
6,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000
6,35000,Individual,Petrol,Manual,20.85,1197,83.14,5,520000
3,35000,Individual,Diesel,Manual,16.5,1493,70.0,7,800000
7,145000,Individual,Diesel,Manual,15.1,2179,140.0,7,750000
11,120000,Individual,LPG,Manual,17.8,1086,63.0,5,134000
9,110000,Individual,Diesel,Manual,20.0,1399,68.0,5,250000
3,13000,Individual,Petrol,Manual,22.0,1197,81.8,5,585000
10,80000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000
6,91000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1150000
3,35000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,1090000
9,59100,Dealer,Petrol,Automatic,15.6,1497,116.3,5,575000
4,10000,Individual,Petrol,Manual,22.7,799,53.64,5,350000
3,25000,Individual,Petrol,Manual,23.01,999,67.0,5,299000
6,41559,Dealer,Petrol,Manual,21.5,1197,81.8,5,350000
5,35000,Individual,Petrol,Manual,23.95,998,67.05,5,285000
1,2300,Individual,Petrol,Manual,25.17,799,53.3,5,375000
6,63000,Dealer,Petrol,Manual,15.8,1591,121.3,5,965000
6,33421,Dealer,Petrol,Manual,20.36,1197,78.9,5,350000
7,80000,Dealer,Diesel,Manual,22.7,1498,89.84,5,590000
5,40000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,3350000
11,120000,Individual,Diesel,Manual,13.6,2523,63.0,8,450000
6,56000,Dealer,Diesel,Manual,25.2,1248,74.0,5,490000
2,15000,Individual,Petrol,Manual,21.56,1462,103.25,5,830000
5,120000,Individual,Diesel,Manual,12.99,2494,100.6,7,900000
6,55000,Dealer,Petrol,Manual,23.95,998,67.05,5,325000
5,81984,Dealer,Diesel,Manual,23.0,1396,90.0,5,650000
11,39800,Individual,Petrol,Manual,16.47,1198,73.9,5,265000
8,72986,Dealer,Diesel,Manual,22.07,1199,73.9,5,500000
2,30000,Individual,Petrol,Manual,17.0,1198,108.5,5,650000
17,120000,Individual,Diesel,Manual,10.5,2179,120.0,7,145000
4,27550,Dealer,Diesel,Manual,22.54,1396,88.73,5,783000
10,120000,Individual,Petrol,Manual,16.47,1198,73.9,5,300000
7,84566,Dealer,Diesel,Manual,24.0,1186,73.97,5,360000
17,60000,Dealer,Petrol,Automatic,13.1,1997,141.1,5,525000
6,73255,Dealer,Diesel,Manual,25.2,1248,74.0,5,556000
7,60000,Individual,Petrol,Manual,22.74,796,47.3,5,250000
10,80000,Individual,Petrol,Manual,17.0,1497,118.0,5,350000
3,14709,Dealer,Petrol,Manual,24.7,796,47.3,5,380000
4,27000,Individual,Petrol,Manual,18.16,1196,86.8,5,540000
4,76000,Dealer,Diesel,Manual,14.24,2755,174.5,7,2750000
5,25000,Individual,Petrol,Manual,22.74,796,47.3,5,220000
2,60000,Individual,Diesel,Manual,24.7,1047,69.0,5,700000
3,12000,Dealer,Diesel,Automatic,20.68,1995,188.0,5,3300000
14,89000,Dealer,Petrol,Manual,18.9,998,67.1,5,185000
3,9000,Individual,Diesel,Manual,26.82,1498,93.87,5,950000
11,87884,Dealer,Petrol,Manual,15.6,1196,70.0,5,180000
3,15000,Individual,Petrol,Manual,22.5,999,68.0,5,365000
4,83000,Dealer,Diesel,Manual,26.32,1498,93.87,5,745000
2,16000,Individual,Petrol,Manual,18.5,1194,94.93,5,700000
5,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,420000
9,67630,Dealer,Diesel,Automatic,19.08,1582,126.32,5,675000
6,44070,Dealer,Petrol,Automatic,17.2,1197,103.6,5,725000
7,10595,Dealer,Petrol,Automatic,23.95,998,67.05,5,325000
17,70000,Individual,Petrol,Manual,19.7,796,46.3,5,100000
7,69000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2100000
7,36000,Dealer,Petrol,Manual,20.36,1197,78.9,5,345000
7,120000,Individual,Diesel,Manual,15.96,2523,62.1,9,500000
8,90000,Individual,Diesel,Manual,15.96,2523,62.1,7,460000
14,76366,Dealer,Petrol,Manual,19.7,796,46.3,5,185000
4,15000,Individual,Petrol,Manual,20.89,1197,81.8,5,450000
6,44000,Dealer,Diesel,Manual,20.77,1248,88.76,7,775000
2,1500,Individual,Diesel,Manual,22.27,1498,108.6,5,975000
8,30000,Individual,Petrol,Manual,15.6,1196,70.0,5,325000
2,12000,Individual,Petrol,Manual,21.56,1462,103.25,5,990000
3,41000,Dealer,Petrol,Manual,23.01,999,67.0,5,395000
2,1750,Trustmark Dealer,Petrol,Manual,20.65,1462,103.25,5,990000
3,40000,Individual,Petrol,Automatic,24.04,999,67.0,5,350000
2,5000,Individual,Petrol,Manual,18.2,1199,88.7,5,650000
7,124998,Dealer,Diesel,Manual,11.5,2982,171.0,7,1800000
4,40000,Dealer,Diesel,Automatic,18.0,1969,190.0,5,3850000
5,45000,Individual,Petrol,Manual,17.8,1497,117.3,5,800000
9,76000,Dealer,Diesel,Manual,25.47,1248,88.5,7,625000
11,92626,Dealer,Petrol,Manual,12.4,1998,132.0,8,440000
2,47000,Individual,Diesel,Manual,20.14,1498,88.5,5,750000
8,47000,Dealer,Petrol,Manual,17.0,1197,80.0,5,475000
9,99000,Dealer,Diesel,Automatic,14.7,1985,163.0,5,1600000
5,50000,Individual,Diesel,Manual,24.52,1248,88.5,7,700000
1,3000,Individual,Petrol,Manual,20.3,1086,68.07,5,380000
5,25000,Individual,Petrol,Manual,17.8,1198,86.7,5,750000
4,20000,Individual,Diesel,Automatic,18.59,2993,261.49,5,5350000
1,8000,Individual,Diesel,Manual,17.3,1497,121.0,7,950000
3,4000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,650000
5,112000,Individual,Diesel,Manual,19.67,1582,126.2,5,1050000
4,50898,Dealer,Petrol,Manual,21.01,1197,81.8,5,600000
4,41000,Dealer,Diesel,Manual,20.14,1498,88.7,5,630000
9,40000,Individual,Diesel,Manual,19.3,1248,73.9,5,460000
3,25000,Individual,Petrol,Automatic,21.4,1197,83.1,5,800000
10,63000,Dealer,Petrol,Manual,20.36,1197,78.9,5,320000
2,25000,Individual,Petrol,Automatic,23.95,998,67.05,5,431000
5,64000,Dealer,Diesel,Automatic,12.51,2179,187.7,7,3290000
3,35575,Dealer,Diesel,Manual,22.54,1396,88.73,5,710000
9,60000,Individual,Diesel,Manual,15.96,2523,63.0,9,500000
4,23000,Dealer,Petrol,Manual,24.7,796,47.3,5,285000
3,21000,Dealer,Petrol,Manual,18.6,1197,81.86,5,795000
7,24000,Individual,Diesel,Manual,25.2,1248,74.0,5,600000
7,80000,Dealer,Diesel,Manual,15.96,2523,62.1,7,550000
3,31500,Dealer,Petrol,Manual,15.8,1591,121.3,5,1275000
6,110000,Individual,Diesel,Manual,26.59,1248,74.0,5,440000
8,74581,Dealer,Diesel,Manual,23.4,1248,74.0,5,550000
2,42000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1021000
8,293000,Individual,Diesel,Manual,15.96,2523,62.1,9,405000
2,6944,Dealer,Petrol,Manual,23.95,998,67.05,5,465000
7,54187,Dealer,Diesel,Manual,20.34,1498,103.2,5,649000
5,60000,Individual,Petrol,Manual,16.2,1199,74.0,5,485000
3,30000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
7,56000,Dealer,Diesel,Manual,24.0,1120,70.0,5,460000
4,62000,Individual,Diesel,Manual,13.68,2393,147.8,7,1850000
3,28500,Dealer,Diesel,Manual,28.09,1248,88.5,5,925000
3,75000,Dealer,Diesel,Manual,20.14,1498,88.0,5,655000
8,52000,Dealer,Petrol,Manual,20.92,998,67.1,5,260000
3,25000,Individual,Petrol,Manual,20.3,1199,84.0,5,535000
4,45000,Dealer,Diesel,Automatic,15.68,1999,177.0,5,4350000
10,169000,Dealer,Diesel,Manual,12.8,2494,102.0,8,850000
7,48000,Dealer,Petrol,Manual,18.9,998,67.1,5,320000
4,60000,Dealer,Diesel,Manual,21.7,1498,98.96,5,650000
3,58000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1125000
5,28300,Dealer,Petrol,Manual,20.36,1197,78.9,5,468000
5,86613,Dealer,Diesel,Manual,15.4,2179,120.0,7,1275000
6,90000,Dealer,Diesel,Manual,22.32,1582,126.32,5,685000
4,33000,Individual,Diesel,Automatic,10.91,3198,197.0,7,2500000
4,32000,Dealer,Petrol,Manual,21.01,1197,81.8,5,700000
3,1902,Dealer,Petrol,Automatic,24.12,1197,88.5,5,755000
11,90000,Individual,Petrol,Manual,17.0,1197,80.0,5,320000
2,40000,Individual,Diesel,Manual,22.54,1396,88.76,5,700000
13,40000,Individual,Petrol,Manual,19.7,796,46.3,5,140000
11,333000,Individual,Diesel,Manual,12.8,2494,102.0,7,415000
4,33000,Dealer,Petrol,Manual,23.1,998,67.04,5,460000
7,62338,Dealer,Petrol,Manual,23.95,998,67.05,5,290000
10,66084,Dealer,Petrol,Manual,20.36,1197,78.9,5,343000
9,79349,Dealer,Diesel,Manual,20.54,1598,103.6,5,530000
8,82000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000
5,25000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,790000
2,1700,Dealer,Petrol,Manual,21.56,1462,103.25,5,990000
4,90000,Individual,Diesel,Manual,22.54,1396,88.73,5,700000
13,60000,Individual,Petrol,Manual,17.0,1497,118.0,5,360000
12,78000,Dealer,LPG,Manual,26.2,998,58.2,5,175000
5,51300,Dealer,Diesel,Manual,26.0,1498,98.6,5,880000
4,34000,Dealer,Diesel,Manual,24.3,1248,88.5,5,899000
5,7500,Individual,Petrol,Manual,18.0,1198,86.7,5,650000
12,70582,Individual,Petrol,Manual,19.81,1086,68.05,5,310000
10,59081,Dealer,Petrol,Manual,17.92,1086,62.1,5,285000
8,125000,Individual,Diesel,Manual,20.0,1399,68.1,5,350000
7,65000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1250000
3,36840,Dealer,Petrol,Manual,23.84,1199,84.0,5,425000
1,18489,Dealer,Petrol,Manual,18.24,999,108.62,5,700000
2,4000,Dealer,Petrol,Manual,18.9,1197,81.86,5,710000
10,60000,Individual,Petrol,Automatic,13.9,1799,130.3,5,380000
4,40000,Individual,Petrol,Manual,21.4,1197,83.1,5,575000
3,7204,Dealer,Petrol,Manual,24.7,796,47.3,5,336000
9,35000,Individual,Petrol,Manual,18.6,1197,85.8,5,395000
3,5000,Individual,Petrol,Automatic,21.63,998,67.04,5,535000
2,13682,Dealer,Petrol,Manual,21.56,1462,103.25,5,850000
7,88598,Dealer,Diesel,Manual,14.0,2179,138.1,7,560000
8,101840,Dealer,Diesel,Manual,22.07,1199,73.9,5,450000
9,80000,Individual,Diesel,Manual,22.9,1248,74.0,5,340000
13,20000,Individual,Petrol,Manual,19.7,796,46.3,5,150000
4,90000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1750000
6,73000,Dealer,Diesel,Manual,22.77,1498,98.59,5,650000
7,86900,Dealer,Diesel,Automatic,19.3,1968,141.0,5,985000
6,18000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,2850000
6,175000,Individual,Diesel,Manual,22.54,1396,88.73,5,450000
3,29000,Dealer,Diesel,Manual,21.7,1498,98.96,5,1100000
13,71441,Dealer,Petrol,Manual,17.7,1497,78.0,5,327000
5,61450,Dealer,Petrol,Manual,20.36,1197,78.9,5,430000
5,62214,Dealer,Diesel,Manual,24.0,1120,70.0,5,525000
6,74232,Dealer,Diesel,Manual,25.2,1248,74.0,5,490000
4,72312,Dealer,Diesel,Manual,24.3,1248,88.5,5,930000
5,58000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,595000
7,120000,Individual,Diesel,Manual,15.96,2523,62.1,7,450000
10,130000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1325000
5,63200,Dealer,Petrol,Manual,20.51,998,67.04,5,375000
2,19000,Individual,Diesel,Manual,23.0,1498,98.96,5,1025000
4,19000,Dealer,Petrol,Manual,17.19,1197,81.86,5,759000
9,50000,Individual,Diesel,Manual,22.07,1199,73.9,5,380000
2,42000,Dealer,Diesel,Manual,24.52,1248,88.5,7,1050000
11,104433,Dealer,Petrol,Manual,15.6,1196,70.0,5,285000
3,49697,Dealer,Petrol,Automatic,21.79,998,67.05,5,475000
6,70000,Individual,Petrol,Manual,20.73,1373,91.1,5,624000
9,120000,Individual,Diesel,Manual,22.9,1248,74.0,5,360000
7,65180,Dealer,Diesel,Automatic,15.06,1995,177.0,5,1345000
4,48000,Dealer,Petrol,Manual,17.01,1591,121.3,5,850000
10,62000,Dealer,Petrol,Manual,15.37,1196,73.0,5,350000
8,60000,Individual,Diesel,Automatic,18.12,1995,190.0,5,1850000
10,88402,Dealer,Diesel,Automatic,14.57,2967,241.38,5,1650000
4,8500,Individual,Petrol,Manual,25.17,799,53.3,5,325000
7,43528,Dealer,Diesel,Manual,28.4,1248,74.0,5,545000
3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,260000
5,84000,Dealer,Diesel,Manual,28.4,1248,74.0,5,600000
3,22600,Dealer,Diesel,Manual,16.55,2498,105.0,6,895000
4,33048,Dealer,Petrol,Manual,18.6,1197,81.83,5,630000
9,55380,Dealer,Diesel,Manual,22.9,1248,74.0,5,425000
2,9812,Dealer,Petrol,Manual,18.7,1199,88.7,5,770000
3,10000,Individual,Petrol,Manual,18.6,1197,81.83,5,800000
4,60000,Individual,Diesel,Automatic,20.68,1995,190.0,5,2700000
5,50000,Dealer,Petrol,Manual,23.95,998,67.1,5,340000
5,63328,Dealer,Diesel,Manual,26.59,1248,74.0,5,630000
8,58000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1495000
3,4600,Individual,Petrol,Manual,22.05,796,47.3,5,280000
5,71900,Dealer,Diesel,Manual,24.0,1120,70.0,5,490000
3,30000,Individual,Petrol,Manual,22.5,999,67.0,5,300000
6,20000,Individual,Petrol,Manual,23.95,998,67.05,5,200000
5,52000,Dealer,Diesel,Manual,19.67,1582,126.2,5,975000
19,82000,Individual,Petrol,Manual,19.7,796,46.3,5,100000
7,86436,Dealer,Diesel,Manual,15.1,2179,140.0,7,780000
6,80000,Individual,Diesel,Manual,15.4,2523,75.0,7,700000
8,25000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2650000
2,1100,Dealer,Petrol,Manual,23.01,999,67.0,5,450000
2,10000,Individual,Petrol,Automatic,16.0,1368,160.0,5,2050000
3,30000,Individual,Petrol,Manual,20.51,998,67.04,5,440000
5,120000,Individual,Diesel,Manual,27.39,1248,74.0,5,550000
7,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000
9,43000,Dealer,Petrol,Manual,20.51,998,67.04,5,299000
6,50000,Individual,Petrol,Manual,20.4,1197,81.8,5,420000
14,52483,Dealer,Diesel,Automatic,11.0,2987,198.5,5,1050000
5,137138,Individual,Diesel,Manual,15.4,2523,75.0,7,710000
6,77000,Dealer,Diesel,Manual,28.09,1248,88.5,5,735000
11,67000,Dealer,Petrol,Manual,20.36,1197,78.9,5,320000
9,80000,Individual,Diesel,Manual,20.0,1399,68.0,5,325000
5,50000,Individual,Petrol,Manual,25.17,799,53.3,5,330000
9,120000,Individual,Diesel,Manual,12.8,2494,102.0,8,875000
3,80000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1995000
10,110000,Individual,Diesel,Manual,20.0,1399,68.0,5,220000
12,52473,Dealer,Petrol,Manual,20.36,1197,78.9,5,338000
5,35000,Individual,Petrol,Manual,22.7,799,53.64,5,300000
6,52000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1200000
7,30000,Dealer,Diesel,Automatic,13.0,2143,201.1,5,2950000
7,50000,Dealer,Diesel,Manual,22.27,1498,108.6,5,635000
2,10370,Dealer,Petrol,Manual,17.0,1497,121.31,5,950000
7,49000,Dealer,Diesel,Manual,22.7,1498,89.84,5,649000
4,40000,Individual,Diesel,Manual,19.67,1582,126.2,5,870000
2,70000,Individual,Diesel,Manual,17.3,1497,121.0,8,1200000
5,65834,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000
4,27500,Individual,Diesel,Manual,25.83,1498,99.0,5,580000
6,70000,Individual,Petrol,Manual,21.4,1197,83.1,5,530000
5,78000,Dealer,Diesel,Manual,22.77,1498,98.59,5,715000
8,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,480000
12,194532,Dealer,Diesel,Manual,12.8,2494,102.0,7,625000
14,120000,Individual,Diesel,Manual,12.8,2494,102.0,8,300000
4,94926,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2900000
4,86000,Dealer,Petrol,Manual,18.9,998,67.1,5,410000
2,8300,Individual,Petrol,Manual,24.7,796,47.3,5,330000
4,30000,Dealer,Petrol,Manual,20.89,1197,81.8,5,550000
3,78430,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
9,98398,Dealer,Diesel,Manual,20.0,1399,68.0,5,200000
3,16053,Dealer,Diesel,Manual,25.5,1498,98.6,5,920000
10,88000,Dealer,Diesel,Manual,28.4,1248,74.0,5,265000
6,65000,Dealer,Diesel,Manual,12.8,2494,102.0,8,930000
14,78000,Dealer,Petrol,Manual,20.36,1197,78.9,5,225000
6,54507,Dealer,Petrol,Manual,18.9,1197,82.0,5,485000
4,26000,Individual,Petrol,Automatic,19.0,1199,88.7,5,675000
7,78000,Dealer,Diesel,Manual,24.7,1498,98.63,5,485000
6,38000,Dealer,Petrol,Automatic,23.95,998,67.05,5,350000
5,38000,Dealer,Diesel,Manual,23.4,1248,74.0,5,625000
9,185000,Individual,Diesel,Manual,20.54,1598,103.6,5,425000
3,49000,Dealer,Diesel,Manual,20.5,1582,126.2,5,1390000
11,40000,Individual,Petrol,Manual,17.3,1061,64.0,5,250000
15,39056,Dealer,Petrol,Manual,18.9,998,67.1,5,100000
11,150000,Dealer,Diesel,Manual,12.8,2494,102.0,7,850000
8,96000,Individual,Diesel,Manual,21.9,1396,88.8,5,450000
4,40000,Individual,Petrol,Manual,18.15,1198,82.0,6,350000
5,20675,Dealer,Petrol,Manual,23.1,998,67.04,5,470000
8,58000,Individual,Diesel,Manual,15.96,2523,62.1,7,670000
5,52000,Dealer,Diesel,Manual,26.59,1248,74.0,5,650000
4,60369,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1350000
10,170000,Individual,Diesel,Manual,22.32,1582,126.3,5,370000
5,25000,Dealer,Petrol,Manual,18.6,1197,81.83,5,585000
9,134213,Dealer,Diesel,Manual,12.55,2982,168.5,7,1475000
9,35000,Individual,Diesel,Manual,15.96,2523,62.1,7,450000
7,40000,Individual,Diesel,Manual,22.54,1396,88.73,5,400000
