model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Vento,8,36000,Dealer,Diesel,Manual,20.34,1498,103.2,5,480000
Swift Dzire,3,100000,Individual,Diesel,Automatic,28.4,1248,74.02,5,730000
Scorpio,8,88000,Dealer,Diesel,Manual,12.05,2179,120.0,8,585000
i20,6,23000,Dealer,Petrol,Manual,18.6,1197,81.83,5,565000
i20,3,27000,Dealer,Petrol,Manual,18.6,1197,81.83,5,625000
City,5,25000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,870000
E-Class,12,71000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,851000
i20,5,57000,Individual,Diesel,Manual,22.54,1396,88.73,5,530000
i20,7,60000,Individual,Diesel,Manual,22.54,1396,88.73,5,450000
Ertiga,5,51500,Dealer,Diesel,Manual,24.52,1248,88.5,7,650000
Alto,6,20000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
Aspire,5,35000,Individual,Petrol,Manual,18.16,1196,86.8,5,369000
XUV500,6,57000,Individual,Diesel,Manual,16.0,1997,140.0,7,925000
Safari,13,60000,Individual,Diesel,Manual,11.57,2179,138.1,7,190000
Endeavour,4,40000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2850000
XF,10,45000,Individual,Diesel,Automatic,14.74,2993,270.9,5,2800000
6,3,11000,Dealer,Diesel,Automatic,17.09,2993,261.4,4,5600000
Alto,7,56641,Dealer,Petrol,Manual,22.05,796,47.3,5,185000
6,2,7500,Dealer,Petrol,Automatic,14.28,1998,254.7,4,5700000
Compass,3,40000,Individual,Diesel,Manual,17.1,1956,170.0,5,1650000
Grand,4,16000,Dealer,Petrol,Manual,18.9,1197,82.0,5,490000
Wagon R,10,48000,Dealer,Petrol,Manual,18.9,998,67.1,5,235000
Bolero,7,70000,Individual,Diesel,Manual,15.96,2523,63.0,9,560000
Scorpio,2,45000,Dealer,Diesel,Manual,16.36,2179,140.0,7,1250000
Swift Dzire,3,70000,Individual,Diesel,Manual,28.4,1248,74.02,5,608000
Wagon R,7,40000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
Santro,13,79000,Dealer,Petrol,Manual,17.92,1086,62.1,5,130000
Grand,5,25000,Individual,Petrol,Manual,18.9,1197,82.0,5,475000
Grand,4,37079,Dealer,Petrol,Manual,18.9,1197,82.0,5,540000
XUV500,6,59706,Dealer,Diesel,Manual,15.1,2179,140.0,7,875000
Swift,7,55000,Dealer,Diesel,Manual,28.4,1248,74.0,5,360000
Scorpio,2,52484,Dealer,Diesel,Manual,16.36,2179,140.0,7,1500000
City,11,49000,Dealer,Petrol,Manual,17.4,1497,117.6,5,360000
Wagon R,13,55000,Dealer,Petrol,Manual,21.79,998,67.05,5,175000
Grand,6,70000,Individual,Diesel,Manual,24.0,1120,70.0,5,455000
Figo,5,28000,Individual,Petrol,Automatic,17.01,1499,110.4,5,590000
Vitara,5,84000,Individual,Diesel,Manual,24.3,1248,88.5,5,525000
Ciaz,5,22000,Individual,Petrol,Manual,20.73,1373,91.1,5,715000
Thar,3,19000,Dealer,Diesel,Manual,16.55,2498,105.0,6,900000
Alto,4,40000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
E-Class,5,20000,Individual,Diesel,Automatic,15.0,2143,204.0,5,3000000
Polo,4,66900,Individual,Diesel,Manual,20.14,1498,88.0,5,700000
Celerio,5,40775,Dealer,Petrol,Manual,23.1,998,67.04,5,445000
Swift Dzire,5,41556,Dealer,Diesel,Manual,28.4,1248,74.02,5,453000
Alto,8,50000,Individual,Petrol,Manual,20.92,998,67.1,5,210000
Vitara,2,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,810000
Ciaz,3,37000,Individual,Petrol,Manual,21.56,1462,103.25,5,700000
Tiago,3,20000,Individual,Petrol,Manual,23.84,1199,84.0,5,470000
Innova,5,56875,Dealer,Diesel,Manual,13.68,2393,147.8,7,1850000
Figo,10,53000,Dealer,Diesel,Manual,20.0,1399,68.0,5,185000
Amaze,8,64000,Dealer,CNG,Manual,18.0,1198,86.7,5,349000
Polo,2,21000,Dealer,Diesel,Manual,20.14,1498,88.0,5,865000
i20,11,68000,Individual,Petrol,Manual,18.5,1197,80.0,5,180000
Polo,6,87566,Dealer,Petrol,Manual,15.26,1598,103.5,5,441000
Figo,10,73000,Dealer,Diesel,Manual,20.0,1399,68.05,5,335000
Ciaz,5,77185,Dealer,Petrol,Manual,20.73,1373,91.1,5,600000
Safari,11,110000,Individual,Diesel,Manual,13.93,2179,138.0,7,350000
X3,5,66000,Dealer,Diesel,Automatic,18.56,1995,187.7,5,2750000
Civic,13,61000,Dealer,Petrol,Manual,13.5,1799,130.0,5,245000
Verna,8,69000,Dealer,Diesel,Manual,22.32,1582,126.32,5,400000
i20,3,5000,Individual,Petrol,Manual,18.6,1197,81.83,5,750000
Amaze,3,17362,Dealer,Petrol,Manual,18.6,1199,88.76,5,825000
Tigor,3,40000,Individual,Petrol,Manual,20.3,1199,84.0,5,470000
City,10,71000,Dealer,Petrol,Manual,16.8,1497,116.4,5,325000
Grand,3,25000,Individual,Petrol,Manual,18.9,1197,81.86,5,490000
Celerio,4,50000,Individual,Petrol,Manual,23.1,998,67.04,5,500000
Scorpio,8,64253,Dealer,Diesel,Manual,14.0,2523,75.0,7,625000
Baleno,5,76000,Dealer,Diesel,Manual,27.39,1248,74.0,5,650000
Alto,5,50000,Dealer,Petrol,Manual,23.95,998,67.1,5,340000
Ecosport,4,15000,Individual,Petrol,Automatic,14.8,1497,121.36,5,800000
Swift Dzire,2,5000,Individual,Petrol,Manual,21.21,1197,81.8,5,745000
Grand,4,9687,Dealer,Petrol,Manual,18.9,1197,82.0,5,560000
Vento,8,58212,Dealer,Petrol,Manual,15.04,1598,103.6,5,400000
i10,10,58000,Dealer,Petrol,Manual,20.36,1197,78.9,5,190000
Vitara,2,27200,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1111000
Celerio,3,15000,Individual,Petrol,Manual,23.1,998,67.04,5,316000
Ciaz,4,106000,Dealer,Diesel,Manual,28.09,1248,88.5,5,675000
Bolero,7,90000,Individual,Diesel,Manual,15.96,2523,62.1,7,500000
Cayenne,7,96000,Individual,Diesel,Automatic,16.12,2967,245.0,5,2800000
i20,3,25000,Individual,Petrol,Manual,17.19,1197,81.86,5,600000
Innova,10,66000,Dealer,Diesel,Manual,12.8,2494,102.0,7,750000
City,4,50950,Dealer,Petrol,Manual,17.8,1497,117.3,5,940000
XUV500,4,36000,Dealer,Diesel,Automatic,16.0,1997,140.0,7,1400000
i20,6,33794,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000
WR-V,3,15299,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
A4,8,75000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1350000
Innova,10,89000,Individual,Diesel,Manual,12.8,2494,102.0,8,650000
City,4,70000,Dealer,Petrol,Manual,17.4,1497,117.3,5,880000
A4,6,62000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1549000
E-Class,15,57000,Dealer,Petrol,Automatic,9.5,2997,231.1,5,411000
Ignis,4,15000,Dealer,Petrol,Manual,20.89,1197,81.8,5,545000
redi-GO,3,5986,Dealer,Petrol,Automatic,22.0,999,67.05,5,375000
Vitara,4,26426,Individual,Diesel,Manual,24.3,1248,88.5,5,900000
Ecosport,3,25000,Dealer,Diesel,Manual,23.0,1498,98.96,5,850000
Santro,14,56000,Dealer,Petrol,Manual,17.8,1086,63.0,5,125000
Scorpio,7,113000,Dealer,Diesel,Manual,15.4,2523,75.0,7,685000
XUV500,4,58574,Dealer,Diesel,Manual,16.0,2179,140.0,7,1090000
Swift Dzire,4,36000,Dealer,Diesel,Manual,19.3,1248,73.9,5,600000
Eeco,4,32000,Dealer,CNG,Manual,20.88,1196,61.7,5,345000
Alto,5,70000,Dealer,Petrol,Manual,22.74,796,47.3,5,299000
Alto,12,46000,Dealer,Petrol,Manual,19.7,796,46.3,5,150000
Wagon R,6,55000,Dealer,CNG,Manual,33.54,998,67.04,5,335000
Verna,8,74832,Dealer,Petrol,Manual,17.1,1591,121.3,5,550000
Baleno,2,69000,Dealer,Diesel,Manual,27.39,1248,74.0,5,790000
Swift Dzire,4,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,650000
X1,6,45000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,1300000
E-Class,14,85250,Dealer,Petrol,Automatic,10.5,1796,157.7,5,499000
XUV500,1,2200,Individual,Diesel,Manual,15.1,2179,152.87,7,1475000
Swift Dzire,4,77000,Dealer,Diesel,Manual,26.59,1248,74.0,5,750000
Vitara,4,76000,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000
Ciaz,5,42676,Dealer,Diesel,Manual,28.09,1248,88.5,5,610000
Wagon R,11,78000,Individual,LPG,Manual,17.3,1061,57.5,5,165000
Swift,7,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,400000
City,10,56000,Dealer,Petrol,Manual,17.0,1497,118.0,5,325000
i20,5,11000,Dealer,Petrol,Manual,18.6,1197,81.83,5,575000
Wagon R,4,38311,Dealer,Petrol,Manual,20.51,998,67.04,5,469000
Verna,10,50000,Individual,Petrol,Automatic,15.74,1591,121.3,5,450000
i10,13,78000,Dealer,Petrol,Manual,19.81,1086,68.05,5,260000
i20,3,25000,Dealer,Diesel,Manual,22.54,1396,88.76,5,750000
Amaze,7,78000,Dealer,Diesel,Manual,24.7,1498,98.63,5,485000
Polo,11,61000,Dealer,Petrol,Manual,16.47,1198,73.9,5,235000
Swift Dzire,3,60000,Individual,Diesel,Manual,28.4,1248,74.02,5,627000
X1,2,40000,Dealer,Diesel,Automatic,19.62,1998,192.0,5,3450000
Alto,7,70000,Individual,Petrol,Manual,23.95,998,67.05,5,250000
Grand,1,15000,Individual,Petrol,Automatic,20.7,1197,81.86,5,650000
Amaze,3,25000,Individual,Petrol,Manual,17.8,1198,86.7,5,650000
i20,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,440000
Swift Dzire,5,100000,Individual,Diesel,Manual,26.59,1248,74.0,5,650000
Superb,6,59000,Dealer,Petrol,Manual,13.1,1798,157.75,5,795000
Thar,3,32707,Dealer,Diesel,Manual,16.55,2498,105.0,7,835000
Ciaz,5,70000,Individual,Diesel,Manual,28.09,1248,88.5,5,650000
XUV500,11,94000,Dealer,Diesel,Manual,16.0,2179,140.0,7,695000
WR-V,4,25656,Dealer,Petrol,Manual,17.5,1199,88.7,5,760000
Vitara,3,31000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,849000
Swift Dzire,5,89000,Dealer,Diesel,Manual,26.59,1248,74.0,5,685000
Camry,7,53000,Dealer,Petrol,Automatic,12.98,2494,178.3,5,1099000
5,11,21000,Dealer,Petrol,Automatic,10.8,2497,150.0,5,1399000
Baleno,5,34000,Dealer,Petrol,Manual,21.4,1197,83.1,5,550000
City,5,58000,Dealer,Diesel,Manual,26.0,1498,98.6,5,625000
City,6,62000,Dealer,Petrol,Manual,17.8,1497,117.3,5,650000
Jazz,5,14479,Dealer,Petrol,Manual,18.7,1199,88.7,5,700000
XUV500,3,39000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1775000
Ecosport,2,11000,Dealer,Diesel,Manual,22.77,1498,98.59,5,945000
Wagon R,9,59000,Individual,Petrol,Manual,18.9,998,67.1,5,300000
Ertiga,5,50000,Individual,Petrol,Manual,17.5,1373,91.1,7,700000
Tiago,4,30000,Individual,Petrol,Manual,23.84,1199,84.0,5,400000
X1,3,28000,Dealer,Diesel,Automatic,20.68,1995,188.0,5,3300000
Innova,10,103000,Dealer,CNG,Manual,12.4,1998,132.0,8,1080000
Grand,4,47000,Dealer,Petrol,Manual,18.9,1197,81.86,5,555000
3,4,26000,Dealer,Diesel,Automatic,19.62,1995,187.74,5,2500000
Innova,11,120000,Individual,Diesel,Manual,12.8,2494,102.0,8,500000
Ecosport,5,53000,Dealer,Petrol,Automatic,16.05,1499,110.4,5,680000
Swift Dzire,7,70000,Individual,Petrol,Manual,19.1,1197,85.8,5,425000
i20,8,70000,Individual,Petrol,Manual,18.5,1197,82.9,5,330000
Alto,17,80000,Individual,Petrol,Automatic,19.7,796,46.3,5,80000
Innova,9,112000,Dealer,Diesel,Manual,12.99,2494,100.0,8,710000
RediGO,4,40000,Individual,Petrol,Manual,22.7,799,53.64,5,280000
Creta,6,64000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,695000
Eeco,11,110000,Individual,Petrol,Manual,15.37,1196,73.0,7,180000
Figo,5,14000,Dealer,Petrol,Manual,18.16,1196,86.8,5,540000
Octavia,7,35000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1075000
i20,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,590000
Swift,10,22000,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000
Civic,13,90000,Individual,Petrol,Automatic,12.9,1799,130.0,5,500000
Wagon R,13,71000,Dealer,Petrol,Manual,20.51,998,67.04,5,115000
GO,5,58000,Dealer,Petrol,Manual,20.62,1198,67.0,7,285000
XUV500,7,72125,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
Rapid,7,50900,Dealer,Petrol,Manual,15.0,1598,103.5,5,400000
Venue,2,26000,Individual,Petrol,Automatic,18.15,998,118.35,5,1000000
Grand,7,60000,Individual,Diesel,Manual,24.0,1120,70.0,5,480000
Vento,9,33500,Dealer,Petrol,Manual,15.04,1598,103.6,5,325000
Grand,2,7000,Dealer,Petrol,Manual,18.9,1197,81.86,5,565000
Duster,4,40000,Individual,Diesel,Automatic,19.6,1461,108.45,5,1000000
Celerio,7,43500,Dealer,Petrol,Manual,23.1,998,67.04,5,319000
3,7,88000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,2250000
i20,8,90000,Individual,Diesel,Manual,21.9,1396,88.76,5,415000
Swift Dzire,7,40000,Individual,Petrol,Manual,19.1,1197,85.8,5,550000
Ciaz,5,43000,Dealer,Diesel,Manual,26.21,1248,88.5,5,599000
Fortuner,4,15000,Individual,Diesel,Automatic,12.9,2755,174.5,7,3150000
Grand,6,55000,Dealer,Petrol,Manual,18.9,1197,82.0,5,360000
Freestyle,3,20000,Individual,Petrol,Manual,19.0,1194,94.68,5,725000
Swift Dzire,12,59000,Individual,Petrol,Manual,17.5,1298,85.8,5,275000
i10,6,54111,Dealer,Petrol,Manual,19.81,1086,68.05,5,299000
KWID,4,16303,Dealer,Petrol,Manual,25.17,799,53.3,5,350000
Alto,13,30000,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
Polo,3,58000,Dealer,Petrol,Manual,16.2,1199,74.0,5,690000
Ecosport,2,11458,Dealer,Diesel,Manual,21.7,1498,98.96,5,990000
Celerio,4,19000,Individual,Petrol,Manual,23.1,998,67.04,5,410000
i10,10,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,250000
i20,7,37000,Dealer,Petrol,Manual,18.5,1197,82.9,5,425000
Ertiga,3,75000,Dealer,Diesel,Manual,25.47,1248,88.5,7,950000
Vitara,4,18000,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000
Vento,9,62000,Dealer,Petrol,Manual,16.09,1598,103.2,5,370000
Innova,13,119440,Dealer,Diesel,Manual,12.99,2494,100.6,7,400000
Ertiga,6,78368,Dealer,Diesel,Manual,20.77,1248,88.76,7,785000
Vitara,3,43000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,975000
Ecosport,6,70553,Dealer,Diesel,Manual,22.7,1498,89.84,5,600000
Jazz,6,65000,Dealer,Diesel,Manual,27.3,1498,98.6,5,450000
Bolero,4,120000,Individual,Diesel,Manual,15.96,2523,63.0,9,550000
i20,4,52000,Dealer,Diesel,Manual,21.19,1396,88.76,5,745000
i10,11,78000,Dealer,Petrol,Manual,20.36,1197,78.9,5,230000
Wagon R,4,35000,Dealer,Petrol,Manual,21.79,998,67.05,5,450000
Verna,8,55000,Dealer,Petrol,Manual,17.01,1591,121.3,5,450000
Grand,6,39000,Dealer,Petrol,Manual,18.9,1197,82.0,5,410000
Polo,10,105000,Dealer,Diesel,Manual,22.07,1199,73.9,5,315000
Verna,7,103247,Dealer,Diesel,Manual,22.32,1582,126.32,5,740000
Ecosport,6,55375,Individual,Diesel,Manual,22.77,1498,98.59,5,800000
Creta,5,112000,Individual,Diesel,Manual,19.67,1582,126.2,5,1050000
Innova,11,105000,Dealer,Petrol,Manual,12.4,1998,132.0,8,675000
Ciaz,4,27400,Dealer,Petrol,Manual,20.73,1373,91.1,5,655000
Baleno,3,24000,Dealer,Petrol,Manual,21.4,1197,83.1,5,635000
City,4,44316,Dealer,Petrol,Manual,17.0,1497,118.0,5,740000
Bolero,4,57000,Individual,Diesel,Manual,16.5,1493,70.0,7,718000
Grand,3,8468,Dealer,Petrol,Manual,18.9,1197,81.86,5,685000
Hexa,3,60000,Individual,Diesel,Manual,17.6,2179,153.86,7,1400000
X1,2,10000,Individual,Diesel,Automatic,20.68,1995,188.0,5,3650000
WR-V,3,32547,Dealer,Petrol,Manual,17.5,1199,88.7,5,548000
City,5,5730,Dealer,Petrol,Manual,17.4,1497,117.6,5,745000
Baleno,4,44000,Dealer,Diesel,Manual,27.39,1248,74.0,5,685000
A4,4,28049,Dealer,Diesel,Automatic,18.25,1968,187.74,5,3100000
Swift Dzire,5,86000,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000
Freestyle,3,50000,Individual,Petrol,Manual,19.0,1194,94.68,5,625000
Wagon R,4,55271,Dealer,CNG,Manual,26.2,998,58.2,5,365000
Swift Dzire,8,45000,Individual,Diesel,Manual,23.4,1248,74.0,5,374000
Ciaz,4,44000,Dealer,Petrol,Manual,20.73,1373,91.1,5,775000
Superb,11,59000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,449000
Wagon R,6,7830,Individual,Petrol,Manual,20.51,998,67.04,5,354000
Fortuner,11,100000,Dealer,Diesel,Manual,11.5,2982,171.0,7,800000
Grand,4,50021,Dealer,Petrol,Manual,18.9,1197,82.0,5,470000
Alto,14,55000,Individual,Petrol,Manual,19.7,796,46.3,5,150000
Ecosport,7,64000,Dealer,Diesel,Manual,22.7,1498,89.84,5,415000
Swift,10,88000,Dealer,Diesel,Manual,28.4,1248,74.0,5,265000
Fortuner,4,109000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,2750000
Alto,8,90000,Individual,Petrol,Manual,20.92,998,67.1,5,220000
Innova,7,120000,Individual,Diesel,Manual,12.99,2494,100.6,7,925000
i10,9,38452,Dealer,Petrol,Manual,20.36,1197,78.9,5,219000
Thar,4,25000,Individual,Diesel,Manual,16.55,2498,105.0,6,700000
Alto,9,55294,Individual,Petrol,Manual,20.92,998,67.1,5,251000
Baleno,4,57241,Dealer,Diesel,Manual,27.39,1248,74.0,5,680000
Rapid,9,91000,Dealer,Petrol,Automatic,14.3,1598,103.52,5,525000
KUV,4,30000,Individual,Petrol,Manual,18.15,1198,82.0,5,400000
Alto,7,40000,Dealer,Petrol,Manual,23.95,998,67.05,5,235000
Tiago,2,18900,Dealer,Petrol,Automatic,23.84,1199,83.83,5,550000
Amaze,7,56000,Individual,Diesel,Manual,25.8,1498,98.6,5,399000
Swift Dzire,9,66581,Dealer,Petrol,Automatic,17.4,1197,85.8,5,395000
Scorpio,14,92000,Dealer,Diesel,Manual,10.5,2179,120.0,7,295000
i20,7,62000,Dealer,Diesel,Manual,21.9,1396,88.76,5,430000
Alto,10,22900,Dealer,Petrol,Manual,20.92,998,67.1,5,215000
i20,4,50000,Individual,Petrol,Manual,17.19,1197,81.86,5,680000
Scorpio,4,55000,Individual,Diesel,Manual,16.36,2179,140.0,7,1450000
KWID,4,9748,Individual,Petrol,Manual,23.01,999,67.0,5,350000
City,5,50000,Individual,Diesel,Manual,26.0,1498,98.6,5,850000
Ecosport,6,720000,Dealer,Diesel,Manual,22.7,1498,89.84,5,675000
Dzire VXI,9,24000,Dealer,Petrol,Automatic,24.12,1197,88.5,5,411000
Baleno,4,35000,Individual,Petrol,Manual,21.4,1197,83.1,5,600000
Bolero,18,90000,Individual,Diesel,Manual,13.6,2523,63.0,7,150000
KWID,4,25000,Individual,Petrol,Manual,23.01,999,67.0,5,330000
Wagon R,2,15000,Individual,Petrol,Manual,21.79,998,67.05,5,475000
Innova,10,213141,Dealer,Diesel,Manual,12.8,2494,102.0,7,775000
Santro,9,120000,Individual,Petrol,Manual,17.92,1086,62.1,5,250000
Figo,6,40000,Individual,Diesel,Manual,20.0,1399,68.05,5,450000
Vento,8,15000,Dealer,Petrol,Manual,16.09,1598,103.5,5,560000
Scorpio,6,120000,Individual,Diesel,Automatic,15.4,2179,120.0,7,950000
Swift,5,42000,Dealer,Diesel,Manual,28.4,1248,74.0,5,485000
Swift Dzire,4,51306,Dealer,Diesel,Manual,23.4,1248,74.0,5,650000
Swift Dzire,8,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,500000
Swift,8,67379,Dealer,Diesel,Manual,22.9,1248,74.0,5,380000
Figo,4,83000,Dealer,Diesel,Manual,24.4,1499,98.96,5,650000
Amaze,6,60500,Dealer,Petrol,Manual,18.0,1198,86.7,5,444000
C-Class,9,55000,Dealer,Diesel,Automatic,14.94,2143,204.0,5,1250000
Superb,4,34890,Dealer,Petrol,Manual,13.14,1798,157.8,5,1885000
City,4,40000,Individual,Petrol,Automatic,18.0,1497,117.3,5,950000
Amaze,5,44000,Dealer,Petrol,Manual,18.0,1198,86.7,5,450000
Swift Dzire,5,23211,Dealer,Petrol,Manual,20.85,1197,83.14,5,535000
Verna,8,81000,Dealer,Petrol,Manual,17.1,1591,121.3,5,475000
Ecosport,2,14000,Dealer,Petrol,Automatic,14.7,1496,120.69,5,980000
Innova,8,128000,Dealer,Diesel,Manual,12.99,2494,100.57,7,975000
Ignis,4,44827,Dealer,Petrol,Manual,20.89,1197,81.8,5,495000
Wagon R,14,63000,Dealer,Petrol,Manual,21.79,998,67.05,5,120000
Creta,3,35000,Individual,Diesel,Manual,20.5,1582,126.2,5,1300000
Swift Dzire,3,30000,Individual,Diesel,Manual,28.4,1248,74.02,5,868000
Vento,6,53000,Dealer,Petrol,Automatic,16.93,1197,103.2,5,575000
5,6,25000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,2499000
Swift,2,20000,Dealer,Diesel,Manual,28.4,1248,74.0,5,675000
City,12,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,299000
KWID,4,28000,Individual,Petrol,Manual,25.17,799,53.3,5,290000
Rover,9,87500,Dealer,Diesel,Automatic,12.7,2179,187.7,5,2550000
Vento,3,26300,Dealer,Diesel,Manual,22.27,1498,108.6,5,1100000
XUV500,6,58230,Dealer,Diesel,Manual,15.1,2179,140.0,7,800000
Creta,5,36000,Dealer,Petrol,Manual,13.0,1591,121.3,5,890000
KWID,4,25000,Individual,Petrol,Manual,25.17,799,53.3,5,300000
Octavia,6,41000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1110000
KWID,5,12000,Dealer,Petrol,Manual,25.17,799,53.3,5,275000
Verna,4,23000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1050000
i20,8,20000,Individual,Petrol,Manual,18.5,1197,82.85,5,425000
Swift Dzire,5,42000,Dealer,Petrol,Manual,20.85,1197,83.14,5,560000
Scorpio,9,212000,Individual,Diesel,Automatic,11.79,2179,120.0,8,450000
Swift,3,30000,Individual,Petrol,Automatic,22.0,1197,81.8,5,575000
Swift,6,19000,Dealer,Petrol,Manual,18.6,1197,85.8,5,511000
Baleno,2,24000,Dealer,Petrol,Manual,21.01,1197,81.8,5,810000
Thar,4,24000,Dealer,Diesel,Manual,18.06,2523,63.0,7,840000
Swift Dzire,6,86521,Dealer,Diesel,Manual,19.3,1248,73.9,5,565000
Jazz,6,33066,Dealer,Petrol,Automatic,19.0,1199,88.7,5,625000
Grand,3,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,510000
Wagon R,9,59000,Dealer,Petrol,Manual,18.9,998,67.0,5,265000
KWID,4,35000,Dealer,Petrol,Automatic,24.04,999,67.0,5,349000
Ertiga,9,120000,Individual,Diesel,Manual,20.77,1248,88.76,7,550000
Alto,4,11614,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,350000
i20,3,40000,Individual,Diesel,Manual,21.19,1396,88.76,5,630000
Baleno,4,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,480000
Tiago,2,40000,Individual,Diesel,Manual,27.28,1047,69.0,5,665000
i20,5,60000,Individual,Petrol,Manual,17.19,1197,81.86,5,600000
Wagon R,5,31200,Individual,Petrol,Automatic,20.51,998,67.0,5,500000
Tiago,4,31000,Dealer,Petrol,Manual,23.84,1199,84.0,5,525000
KUV,4,35000,Individual,Petrol,Manual,18.15,1198,82.0,5,350000
City,8,70000,Individual,Petrol,Manual,16.8,1497,116.3,5,545000
Alto,12,86240,Dealer,Petrol,Manual,19.7,796,46.3,5,210000
i20,6,150000,Individual,Diesel,Manual,21.19,1396,88.73,5,620000
i20,4,5000,Individual,Petrol,Manual,18.6,1197,81.83,5,557000
Swift Dzire,6,32000,Dealer,Diesel,Manual,19.3,1248,73.9,5,570000
Swift,6,52000,Dealer,Petrol,Manual,21.21,1197,81.8,5,448000
Verna,4,100000,Individual,Diesel,Manual,23.9,1582,126.2,5,839000
Duster,7,61251,Dealer,Diesel,Manual,20.45,1461,83.8,5,430000
Innova,7,30000,Dealer,Diesel,Manual,12.99,2494,100.6,7,850000
Grand,3,58072,Dealer,Diesel,Manual,24.0,1186,73.97,5,490000
Swift Dzire,3,40000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000
Ertiga,3,30000,Individual,Diesel,Manual,25.47,1248,88.5,7,410000
Wagon R,7,46000,Individual,Petrol,Manual,20.51,998,67.04,5,320000
A4,8,45000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1725000
Swift Dzire,7,64523,Dealer,Diesel,Manual,23.4,1248,74.0,5,370000
Fortuner,5,120000,Individual,Diesel,Manual,12.55,2982,168.5,7,1800000
Scorpio,13,52000,Dealer,Diesel,Manual,12.7,2609,120.0,8,365000
Ecosport,7,52034,Dealer,Petrol,Manual,15.8,1499,110.0,5,575000
Wagon R,6,62000,Dealer,Petrol,Manual,18.9,998,67.1,5,265000
Innova,12,74000,Dealer,Diesel,Manual,12.99,2494,100.0,8,595000
KUV,5,50000,Individual,Petrol,Manual,18.15,1198,82.0,6,400000
Bolero,10,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,450000
Wagon R,10,40000,Individual,Petrol,Manual,18.9,998,67.1,5,350000
Grand,7,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,350000
Ecosport,4,26100,Dealer,Diesel,Manual,23.0,1498,98.96,5,700000
i20,9,77000,Individual,Diesel,Manual,23.0,1396,90.0,5,359000
Creta,5,37859,Dealer,Diesel,Manual,21.38,1396,88.7,5,709000
Swift Dzire,5,39000,Dealer,Petrol,Manual,22.0,1197,81.8,5,495000
Ciaz,6,67181,Dealer,Diesel,Manual,26.21,1248,88.5,5,679000
Jazz,5,62510,Dealer,Petrol,Manual,18.7,1199,88.7,5,520000
Fortuner,4,30000,Individual,Diesel,Automatic,15.04,2755,174.5,7,3300000
Jazz,5,44000,Dealer,Diesel,Manual,27.3,1498,98.6,5,630000
Santro,2,19000,Dealer,Petrol,Automatic,20.3,1086,68.0,5,575000
Vitara,3,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,950000
Swift Dzire,7,101931,Dealer,Diesel,Manual,19.3,1248,73.9,5,530000
Verna,3,4000,Dealer,Petrol,Manual,17.0,1591,121.3,5,950000
Duster,1,150000,Individual,Diesel,Automatic,19.87,1461,108.5,5,600000
Ecosport,6,71893,Dealer,Diesel,Manual,21.7,1498,98.96,5,611000
