model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
i20,5,55000,Dealer,Petrol,Manual,18.6,1197,81.83,5,490000
Vitara,2,11000,Dealer,Diesel,Manual,24.3,1248,88.5,5,945000
City,7,96434,Dealer,Diesel,Manual,26.0,1498,98.6,5,450000
X4,2,9500,Dealer,Diesel,Automatic,16.78,1995,190.0,5,4950000
Civic,11,100000,Individual,Petrol,Automatic,12.9,1799,130.0,5,275000
Amaze,8,33456,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000
Ecosport,8,35225,Dealer,Petrol,Manual,18.88,999,123.37,5,480000
Rapid,6,54000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,625000
i20,4,42000,Dealer,Petrol,Manual,18.6,1197,81.83,5,545000
Tiago,3,28000,Individual,Petrol,Automatic,23.84,1199,83.83,5,475000
Wagon R,8,63000,Dealer,CNG,Manual,26.6,998,58.16,5,250000
Grand,4,35000,Individual,CNG,Manual,18.9,1197,81.86,5,430000
Creta,3,40000,Dealer,Diesel,Manual,21.4,1493,113.42,5,1075000
Creta,6,45000,Dealer,Petrol,Manual,15.29,1591,121.3,5,875000
Celerio,5,69000,Dealer,CNG,Manual,31.79,998,58.2,5,375000
Celerio,2,35000,Dealer,Petrol,Automatic,23.1,998,67.04,5,480000
Aspire,4,22597,Dealer,Petrol,Automatic,16.3,1497,121.0,5,675000
Grand,8,70000,Dealer,Diesel,Manual,24.0,1186,73.97,5,310000
3,10,32000,Dealer,Diesel,Automatic,16.07,1995,181.0,4,900000
KWID,2,13931,Dealer,Petrol,Manual,20.71,799,53.26,5,345000
City,5,40000,Dealer,Petrol,Manual,17.8,1497,117.3,5,690000
Santro,13,79000,Dealer,Petrol,Manual,17.92,1086,62.1,5,125000
i20,6,33794,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000
Verna,8,51000,Dealer,Petrol,Manual,17.1,1591,121.3,5,690000
RediGO,5,36000,Dealer,Petrol,Manual,22.7,799,53.64,5,235000
Verna,12,55000,Dealer,Petrol,Manual,13.9,1599,103.2,5,235000
A4,8,48000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1175000
Baleno,3,35833,Dealer,Petrol,Manual,21.4,1197,83.1,5,565000
Swift,8,105000,Individual,Diesel,Manual,22.9,1248,74.0,5,320000
Duster,8,65000,Dealer,Diesel,Manual,19.01,1461,108.45,5,375000
XUV500,8,69300,Dealer,Diesel,Manual,16.0,2179,140.0,7,575000
Scorpio,4,35000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1290000
Alto,4,28239,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,315000
Creta,4,33000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1070000
i20,4,32000,Dealer,Petrol,Manual,18.6,1197,81.83,5,600000
Wagon R,16,74000,Individual,Petrol,Manual,17.3,1061,64.0,5,74000
Innova,5,50000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1375000
Innova,8,50000,Dealer,Diesel,Manual,12.99,2494,100.6,7,840000
i10,7,55000,Dealer,Petrol,Manual,20.36,1197,78.9,5,360000
i20,7,80000,Individual,Diesel,Manual,21.9,1396,88.8,5,300000
Figo,10,50000,Dealer,Petrol,Manual,15.6,1196,70.0,5,199000
Swift,5,36000,Dealer,Petrol,Manual,20.4,1197,81.8,5,421000
Fortuner,9,140000,Dealer,Diesel,Automatic,12.55,2982,168.7,7,1160000
i20,11,47000,Dealer,Petrol,Manual,17.0,1197,80.0,5,235000
Ignis,3,30000,Dealer,Petrol,Manual,20.89,1197,81.8,5,570000
X1,3,25000,Dealer,Diesel,Automatic,20.68,1995,190.0,5,2500000
A6,5,20010,Dealer,Diesel,Automatic,18.53,1968,187.74,5,2800000
Alto,8,15000,Individual,Petrol,Manual,22.74,796,47.3,5,189000
Amaze,2,9800,Dealer,Petrol,Automatic,18.3,1199,88.76,5,750000
XUV500,2,22360,Dealer,Diesel,Automatic,15.1,2179,152.87,7,1475000
Wagon R,6,37499,Trustmark Dealer,Petrol,Manual,21.79,998,67.05,5,350000
6,12,65000,Dealer,Petrol,Automatic,7.94,4395,450.0,4,1500000
Verna,9,30917,Dealer,Diesel,Manual,22.32,1582,126.3,5,465000
XUV500,8,91000,Dealer,Diesel,Manual,16.0,2179,140.0,7,550000
Vitara,5,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000
Innova,8,80133,Dealer,Diesel,Manual,12.99,2494,100.6,8,650000
Alto,4,50000,Individual,Petrol,Manual,23.95,998,67.05,5,298000
Swift,11,75000,Dealer,Petrol,Manual,16.1,1197,85.0,5,240000
Fortuner,9,51000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1265000
Grand,7,55000,Dealer,Diesel,Manual,24.0,1120,70.0,5,325000
Octavia,4,3700,Dealer,Petrol,Automatic,15.1,1798,178.0,5,2200000
A4,4,45500,Individual,Diesel,Automatic,18.25,1968,187.74,5,2800000
i10,8,59654,Dealer,Petrol,Manual,19.81,1086,68.05,5,268000
Wagon R,9,49000,Dealer,Petrol,Manual,20.51,998,67.04,5,231000
Vitara,3,42000,Dealer,Diesel,Manual,24.3,1248,88.5,5,765000
City,10,72000,Individual,Petrol,Manual,17.0,1497,118.0,5,320000
Wagon R,9,65000,Dealer,Petrol,Manual,21.79,998,67.05,5,230000
Innova,4,65000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1550000
Marazzo,2,70000,Dealer,Diesel,Manual,17.3,1497,121.0,7,600000
Ertiga,4,50000,Dealer,Petrol,Manual,19.34,1462,103.0,7,750000
Verna,5,25000,Dealer,Diesel,Manual,23.9,1582,126.2,5,725000
Venue,2,12000,Dealer,Petrol,Manual,18.0,998,118.35,5,1050000
Endeavour,3,48000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2899000
Elantra,8,66612,Dealer,Petrol,Automatic,14.5,1797,147.5,5,690000
Baleno,5,33000,Individual,Petrol,Manual,21.4,1197,83.1,5,470000
Elantra,8,67000,Dealer,Petrol,Manual,16.3,1797,147.5,5,554000
Vitara,3,10000,Dealer,Diesel,Manual,24.3,1248,88.5,5,825000
i20,9,55000,Dealer,Petrol,Manual,17.0,1197,80.0,5,324000
Rapid,4,48000,Dealer,Petrol,Manual,15.0,1598,103.52,5,590000
Amaze,5,52306,Dealer,Petrol,Manual,17.8,1198,86.7,5,465000
Thar,7,49000,Dealer,Diesel,Manual,16.55,2498,105.0,6,590000
Swift Dzire,4,19843,Dealer,Petrol,Automatic,22.0,1197,81.8,5,620000
S-Class,12,51000,Individual,Petrol,Automatic,10.13,3498,364.9,5,1350000
5,3,34000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3700000
Wagon R,3,33955,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,425000
5,2,18000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,4500000
Amaze,7,58000,Dealer,Diesel,Manual,25.8,1498,98.6,5,350000
Camry,7,53000,Dealer,Petrol,Automatic,12.98,2494,178.3,5,1099000
XUV500,3,18000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1300000
Ciaz,6,61000,Dealer,Diesel,Manual,26.21,1248,88.5,5,511000
Amaze,5,48000,Dealer,Petrol,Manual,18.6,1199,88.76,5,425000
A6,9,36000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1375000
City,11,57000,Dealer,Petrol,Automatic,16.8,1497,118.0,5,352000
Wagon R,6,27000,Dealer,Petrol,Automatic,21.5,1197,81.8,5,395000
Verna,9,74100,Dealer,Petrol,Automatic,17.1,1591,121.4,5,450000
5,4,55000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3600000
Verna,2,19608,Dealer,Petrol,Manual,17.0,1591,121.3,5,895000
Vento,8,72600,Individual,Diesel,Manual,20.54,1598,103.6,5,305000
Baleno,3,15000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,700000
Vento,7,59484,Dealer,Petrol,Manual,15.04,1598,103.2,5,465000
Swift Dzire,6,57429,Dealer,Petrol,Manual,19.1,1197,85.8,5,450000
Creta,4,110000,Individual,Diesel,Manual,19.67,1582,126.2,5,1050000
Grand,2,11000,Dealer,Petrol,Manual,18.9,1197,81.86,5,490000
Ertiga,8,90000,Individual,Diesel,Manual,20.77,1248,88.8,7,450000
City,6,80484,Dealer,Petrol,Automatic,18.0,1497,117.3,5,650000
C-Class,7,75000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1475000
Swift Dzire,4,55000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,590000
Grand,5,54540,Dealer,Petrol,Manual,18.9,1197,82.0,5,425000
Hector,2,13000,Dealer,Petrol,Automatic,13.96,1451,141.0,5,1725000
Ecosport,6,80000,Individual,Diesel,Manual,22.77,1498,98.59,5,450000
Swift Dzire,5,64000,Dealer,Petrol,Manual,22.0,1197,81.8,5,450000
Ecosport,8,47754,Dealer,Diesel,Manual,22.7,1498,89.84,5,480000
Wagon R,7,86461,Dealer,Petrol,Manual,20.51,998,67.04,5,290000
KWID,3,40746,Dealer,Petrol,Manual,25.17,799,53.3,5,300000
i20,4,31000,Dealer,Petrol,Manual,18.6,1197,81.83,5,650000
Figo,8,44000,Dealer,Diesel,Manual,20.0,1399,68.1,5,235000
Venue,2,21000,Dealer,Diesel,Manual,23.7,1493,98.6,5,900000
Baleno,3,23000,Dealer,Petrol,Manual,21.01,1197,81.8,5,600000
C-Class,9,63000,Dealer,Petrol,Automatic,11.74,1796,186.0,5,1275000
Venue,2,17000,Dealer,Petrol,Manual,18.27,998,118.35,5,875000
City,9,100000,Individual,Petrol,Manual,16.8,1497,116.4,5,350000
Swift,3,35759,Dealer,Petrol,Automatic,22.0,1197,81.8,5,595000
Ignis,4,30000,Dealer,Petrol,Manual,20.89,1197,81.8,5,465000
City,4,50000,Dealer,Petrol,Manual,17.4,1497,117.6,5,765000
C-Class,7,60004,Dealer,Diesel,Automatic,19.27,2143,170.0,5,1349000
E-Class,10,83000,Dealer,Petrol,Automatic,12.0,1991,184.0,5,1070000
Ecosport,3,19000,Dealer,Diesel,Manual,23.0,1498,98.96,5,950000
KUV100,3,30300,Dealer,Petrol,Manual,18.15,1198,82.0,6,410000
Superb,5,80260,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1675000
WR-V,3,10000,Dealer,Petrol,Manual,17.5,1199,88.7,5,849000
Swift,7,42000,Dealer,Diesel,Manual,25.2,1248,74.0,5,365000
Ecosport,7,62091,Dealer,Diesel,Manual,22.7,1498,89.84,5,465000
Ciaz,6,90000,Individual,Diesel,Manual,26.21,1248,88.5,5,500000
i10,9,47000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,300000
Baleno,4,36000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,600000
Creta,5,40000,Individual,Diesel,Manual,21.38,1396,88.7,5,775000
Duster,6,56000,Dealer,Diesel,Manual,20.46,1461,83.8,5,440000
City,5,25000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,870000
Camry,5,85000,Dealer,Petrol,Automatic,19.16,2494,158.2,5,1995000
Dzire VXI,6,54500,Dealer,Petrol,Manual,23.26,1197,88.5,5,452000
Swift,3,20002,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,5,575000
Amaze,2,11000,Dealer,Diesel,Automatic,23.8,1498,78.9,5,900000
Alto,8,13910,Dealer,Petrol,Manual,20.92,998,67.1,5,230000
Wagon R,6,79855,Dealer,Petrol,Manual,20.51,998,67.04,5,347000
Seltos,1,9000,Dealer,Diesel,Automatic,17.8,1493,113.4,5,1525000
Nexon,3,9000,Dealer,Petrol,Automatic,17.0,1198,108.5,5,895000
GL-Class,3,15000,Dealer,Petrol,Automatic,11.5,2996,362.0,5,6000000
Ecosport,4,15800,Individual,Petrol,Manual,17.0,1497,121.31,5,785000
Alto,10,22500,Dealer,Petrol,Manual,19.7,796,46.3,5,120000
Creta,5,63000,Dealer,Diesel,Manual,21.38,1396,88.7,5,750000
Alto,15,20000,Individual,Petrol,Manual,19.7,796,46.3,5,85000
Swift,3,16000,Dealer,Petrol,Manual,22.0,1197,81.8,5,525000
Rapid,6,32000,Individual,Diesel,Manual,21.14,1498,103.52,5,450000
Ciaz,4,64000,Dealer,Diesel,Manual,28.09,1248,88.5,5,710000
Amaze,6,40000,Dealer,Petrol,Manual,18.0,1198,86.7,5,425000
Seltos,1,8000,Dealer,Diesel,Manual,20.8,1493,113.4,5,1450000
Swift,8,58000,Dealer,Diesel,Manual,22.9,1248,74.0,5,360000
Swift Dzire,7,38000,Dealer,Petrol,Manual,17.5,1298,85.8,5,435000
Swift,6,50168,Dealer,Diesel,Manual,25.2,1248,74.0,5,450000
Duster,8,66733,Dealer,Diesel,Manual,19.01,1461,108.45,5,409000
Grand,5,6600,Dealer,Petrol,Manual,18.9,1197,82.0,5,440000
5,3,55000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3990000
Verna,4,28000,Dealer,Diesel,Manual,23.9,1582,126.2,5,825000
XUV500,7,58232,Dealer,Diesel,Manual,15.1,2179,140.0,7,625000
Celerio,3,15161,Trustmark Dealer,Petrol,Manual,21.63,998,67.04,5,485000
Grand,7,56000,Dealer,Diesel,Manual,24.0,1120,70.0,5,325000
Eeco,5,29000,Dealer,CNG,Manual,15.1,1196,73.0,5,295000
Swift,8,73536,Dealer,Diesel,Manual,22.9,1248,74.0,5,353000
Ecosport,8,47000,Dealer,Diesel,Manual,22.7,1498,89.84,5,460000
Scorpio,6,60000,Dealer,Diesel,Manual,15.4,2179,120.0,7,925000
Duster,8,51235,Dealer,Diesel,Manual,19.01,1461,108.45,5,415000
Grand,4,37500,Dealer,Petrol,Manual,25.0,1197,82.0,5,485000
City,7,59000,Dealer,Diesel,Manual,25.1,1498,98.6,5,550000
Vento,6,51000,Dealer,Diesel,Automatic,22.15,1498,108.6,5,585000
Polo,6,75000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,525000
GL-Class,5,35000,Individual,Diesel,Automatic,11.3,2987,254.8,7,4300000
6,2,2300,Individual,Diesel,Automatic,17.09,1995,188.0,4,5899000
i20,3,41000,Dealer,Petrol,Manual,18.6,1197,81.83,5,579000
Santro,9,40000,Dealer,Petrol,Manual,17.92,1086,62.1,5,250000
City,1,4600,Dealer,Petrol,Manual,17.8,1498,119.35,5,1175000
Superb,11,42000,Dealer,Petrol,Manual,13.1,1798,157.8,5,400000
Ertiga,8,68000,Dealer,Petrol,Manual,16.02,1373,93.7,7,495000
Civic,12,62380,Dealer,Petrol,Manual,13.5,1799,130.0,5,245000
Grand,7,25000,Dealer,Petrol,Manual,18.9,1197,82.0,5,500000
3,6,49000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1890000
Swift,15,84800,Dealer,Petrol,Manual,16.1,1197,85.0,5,185000
Scorpio,5,30000,Dealer,Diesel,Manual,15.4,2179,120.0,7,1000000
C-Class,8,38000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1200000
Duster,5,64000,Dealer,Diesel,Manual,19.87,1461,83.8,5,680000
Compass,2,28000,Dealer,Petrol,Manual,16.0,1368,160.0,5,1450000
Amaze,4,32000,Dealer,Petrol,Manual,17.8,1198,86.7,5,495000
Polo,4,35000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,735000
Q7,4,71000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,4700000
Amaze,6,42000,Individual,Petrol,Manual,18.0,1198,86.7,5,390000
Baleno,4,70000,Individual,Petrol,Manual,21.4,1197,83.1,5,500000
GLS,3,28000,Dealer,Petrol,Automatic,8.9,2996,333.0,7,7000000
Ecosport,7,81360,Dealer,Diesel,Manual,22.7,1498,89.84,5,451000
WR-V,3,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,840000
Dzire VXI,3,28000,Dealer,Petrol,Manual,23.26,1197,88.5,5,625000
Swift Dzire,10,62000,Dealer,Petrol,Manual,17.5,1298,85.8,5,250000
i20,9,42000,Dealer,Diesel,Manual,21.9,1396,90.0,5,275000
Wagon R,4,33200,Dealer,CNG,Manual,26.2,998,58.2,5,350000
XUV500,2,25000,Individual,Diesel,Automatic,15.1,2179,152.87,7,1800000
Baleno,6,30000,Dealer,Petrol,Manual,21.4,1197,83.1,5,520000
Vitara,3,52000,Dealer,Diesel,Manual,24.3,1248,88.5,5,745000
C-Class,9,66000,Dealer,Diesel,Manual,15.8,2148,170.0,5,899000
Vitara,4,68100,Dealer,Diesel,Manual,24.3,1248,88.5,5,675000
Swift Dzire,10,62000,Dealer,Diesel,Manual,19.3,1248,73.9,5,265000
Baleno,5,47061,Dealer,Petrol,Automatic,21.4,1197,83.1,5,655000
Santro,1,8268,Dealer,Petrol,Manual,20.3,1086,68.07,5,445000
Celerio,5,36000,Dealer,Petrol,Manual,23.1,998,67.04,5,375000
5,13,59869,Dealer,Petrol,Automatic,10.6,2996,258.0,5,550000
KWID,4,43616,Dealer,Petrol,Manual,25.17,799,53.3,5,290000
3,9,75000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1290000
Verna,6,43000,Dealer,Petrol,Manual,17.43,1396,105.5,5,580000
Baleno,5,92000,Dealer,Petrol,Manual,21.4,1197,83.1,5,570000
Jazz,3,45178,Dealer,Petrol,Manual,18.7,1199,88.7,5,650000
Grand,5,54000,Dealer,Diesel,Manual,24.0,1120,70.0,5,465000
City,9,47000,Dealer,Petrol,Manual,17.0,1497,118.0,5,425000
X1,9,60000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,800000
Creta,5,52000,Dealer,Petrol,Manual,13.0,1591,121.3,5,925000
Endeavour,5,50000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2650000
Polo,10,62000,Dealer,Petrol,Manual,16.47,1198,73.9,5,315000
Duster,8,63000,Dealer,Diesel,Manual,20.45,1461,83.8,5,415000
Fortuner,11,67000,Dealer,Diesel,Manual,11.5,2982,171.0,7,825000
Ecosport,7,65554,Dealer,Diesel,Manual,22.7,1498,89.84,5,565000
Swift Dzire,7,75854,Dealer,Diesel,Manual,23.4,1248,74.0,5,341000
Swift Dzire,4,26000,Dealer,Petrol,Automatic,18.5,1197,83.14,5,645000
i20,6,52000,Dealer,Petrol,Manual,18.6,1197,81.83,5,486000
Amaze,2,35000,Individual,Petrol,Manual,19.5,1199,88.76,5,550000
XUV500,4,65000,Dealer,Diesel,Automatic,16.0,1997,140.0,7,1175000
Amaze,2,19000,Dealer,Petrol,Manual,17.8,1198,86.7,5,580000
Swift,7,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,365000
i20,5,29842,Dealer,Petrol,Manual,18.5,1197,82.9,5,499000
Vitara,3,35000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,835000
redi-GO,5,47000,Dealer,Petrol,Manual,20.71,799,53.64,5,299000
Grand,6,147000,Individual,Diesel,Manual,24.0,1120,70.0,5,350000
City,3,26000,Dealer,Petrol,Automatic,17.4,1497,117.6,5,1075000
Swift Dzire,8,78000,Dealer,Diesel,Manual,23.4,1248,74.0,5,325000
i20,7,50000,Dealer,Diesel,Manual,21.9,1396,88.76,5,500000
XUV500,8,50000,Individual,Diesel,Manual,15.1,2179,140.0,7,600000
Wagon R,11,60000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000
Wagon R,10,52000,Dealer,CNG,Manual,26.2,998,58.2,5,210000
City,8,35000,Dealer,Petrol,Manual,17.0,1497,118.0,5,495000
C-Class,3,8000,Dealer,Petrol,Automatic,14.74,1991,181.04,5,3650000
Verna,4,62000,Dealer,Diesel,Manual,23.9,1582,126.2,5,760000
Kicks,2,11687,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000
i20,7,70000,Dealer,Diesel,Manual,22.54,1396,88.76,5,340000
Fortuner,2,15500,Dealer,Diesel,Manual,14.24,2755,174.5,7,3090000
Verna,3,43000,Dealer,Petrol,Manual,17.0,1591,121.3,5,940000
Innova,4,51000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1590000
GLS,3,15000,Dealer,Diesel,Automatic,11.0,2987,258.0,7,7199000
KWID,3,33124,Dealer,Petrol,Manual,25.17,799,53.3,5,335000
Creta,2,1470,Dealer,Petrol,Manual,15.8,1591,121.3,5,1290000
Swift,7,73956,Dealer,Diesel,Manual,25.2,1248,74.0,5,378000
Wagon R,7,64000,Dealer,Petrol,Manual,18.9,998,67.1,5,265000
Alto,6,15000,Dealer,Petrol,Manual,22.74,796,47.3,5,275000
i10,9,73500,Dealer,Petrol,Manual,19.81,1086,68.05,5,235000
Ciaz,7,49000,Dealer,Petrol,Manual,20.73,1373,91.2,5,626000
Ignis,4,32000,Dealer,Petrol,Manual,20.89,1197,81.8,5,465000
City,4,35000,Dealer,Petrol,Manual,17.8,1497,117.3,5,725000
i20,8,80849,Dealer,Diesel,Manual,22.54,1396,88.76,5,290000
Baleno,4,24000,Dealer,Petrol,Manual,21.01,1197,81.8,5,675000
Tiago,4,30000,Individual,Petrol,Automatic,23.84,1199,83.83,5,480000
City,6,71678,Dealer,Diesel,Manual,25.1,1498,98.6,5,610000
Swift,5,65000,Dealer,Petrol,Manual,18.6,1197,85.8,5,465000
Vitara,5,60000,Dealer,Diesel,Manual,24.3,1248,88.5,5,685000
Swift,8,30500,Dealer,Petrol,Manual,22.0,1197,81.8,5,385000
Wagon R,4,47000,Individual,Petrol,Automatic,20.51,998,67.0,5,390000
Vento,7,76500,Individual,Diesel,Manual,20.34,1498,103.2,5,400000
Compass,2,29000,Dealer,Petrol,Manual,16.0,1368,160.0,5,1430000
Ecosport,5,37000,Dealer,Petrol,Manual,15.85,1499,110.4,5,675000
City,4,56239,Trustmark Dealer,Petrol,Manual,17.8,1497,117.3,5,745000
Amaze,1,3000,Dealer,Petrol,Manual,19.5,1199,88.76,5,715000
A4,6,30000,Individual,Diesel,Automatic,17.11,1968,174.33,5,1800000
Innova,2,27000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,2225000
A6,7,50500,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1725000
Creta,6,65000,Dealer,Diesel,Automatic,17.6,1582,126.2,5,835000
Ecosport,2,16000,Dealer,Petrol,Manual,17.0,1497,121.31,5,925000
Swift Dzire,4,25000,Dealer,Diesel,Manual,28.4,1248,74.02,5,650000
7,3,19100,Dealer,Diesel,Automatic,16.77,2993,261.49,5,7975000
Creta,3,60000,Individual,Diesel,Manual,22.1,1396,88.7,5,875000
Ertiga,4,44000,Dealer,Diesel,Manual,24.52,1248,88.5,7,725000
C-Class,9,67000,Dealer,Petrol,Automatic,11.74,1796,186.0,5,780000
City,6,89000,Dealer,Diesel,Manual,26.0,1498,98.6,5,549000
Ciaz,4,29000,Dealer,Petrol,Manual,20.73,1373,91.2,5,750000
Vento,3,58000,Individual,Diesel,Automatic,21.5,1498,108.5,5,950000
Baleno,4,33528,Trustmark Dealer,Petrol,Manual,21.4,1197,83.1,5,540000
Swift,4,43733,Dealer,Petrol,Manual,20.4,1197,81.8,5,489000
Baleno,2,10000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,781000
i20,8,65001,Dealer,Diesel,Manual,21.9,1396,88.76,5,349000
Swift Dzire,9,90000,Individual,Petrol,Manual,17.5,1298,85.8,5,350000
Hector,2,14400,Dealer,Petrol,Automatic,13.96,1451,141.0,5,1749000
City,2,12000,Dealer,Petrol,Automatic,17.4,1497,117.6,5,1350000
City,4,53000,Dealer,Petrol,Manual,17.4,1497,117.6,5,880000
Amaze,4,51000,Individual,Petrol,Manual,17.8,1198,86.7,5,600000
Baleno,6,84999,Dealer,Diesel,Manual,27.39,1248,74.0,5,515000
5,4,46000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,3250000
A4,7,85000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1450000
Swift,6,50000,Dealer,Petrol,Automatic,22.0,1197,81.8,5,450000
City,6,63000,Dealer,Diesel,Manual,26.0,1498,98.6,5,575000
Verna,9,30917,Dealer,Diesel,Manual,22.32,1582,126.3,5,465000
Baleno,5,27000,Dealer,Petrol,Manual,21.4,1197,83.1,5,585000
Swift,11,68000,Dealer,Petrol,Manual,16.1,1197,85.0,5,240000
Verna,3,8143,Individual,Petrol,Manual,19.1,1368,98.6,5,930000
Civic,2,21500,Dealer,Petrol,Automatic,16.5,1799,139.46,5,1625000
Hector,2,4000,Dealer,Petrol,Automatic,13.96,1451,141.0,5,1875000
Creta,5,58500,Dealer,Diesel,Manual,19.67,1582,126.2,5,770000
Swift Dzire,6,65000,Dealer,Diesel,Manual,19.3,1248,73.9,5,475000
Swift,8,99426,Dealer,Diesel,Manual,22.9,1248,74.0,5,353000
C-Class,2,24300,Dealer,Petrol,Automatic,11.9,1950,201.15,5,3775000
Innova,5,48000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1680000
Figo,6,75000,Dealer,Diesel,Manual,25.83,1498,99.0,5,395000
Ciaz,3,37000,Individual,Petrol,Manual,21.56,1462,103.25,5,700000
Amaze,3,40000,Dealer,Diesel,Manual,25.8,1498,98.6,5,725000
RX,4,52000,Dealer,Petrol,Automatic,18.8,3456,258.81,5,6200000
Wagon R,6,52000,Dealer,Petrol,Manual,21.79,998,67.05,5,310000
City,7,78000,Dealer,Diesel,Manual,26.0,1498,98.6,5,550000
Innova,6,125000,Dealer,Diesel,Manual,12.8,2494,102.0,7,895000
WR-V,4,25656,Dealer,Petrol,Manual,17.5,1199,88.7,5,760000
City,9,134532,Dealer,Petrol,Automatic,16.8,1497,116.3,5,440000
Baleno,3,48000,Dealer,Diesel,Manual,27.39,1248,74.0,5,599000
City,6,50000,Individual,Petrol,Manual,17.4,1497,117.3,5,620000
S-Class,3,4000,Dealer,Petrol,Automatic,7.81,4663,459.0,4,13000000
Creta,6,76000,Dealer,Diesel,Manual,19.67,1582,126.2,5,800000
Baleno,4,25000,Dealer,Petrol,Manual,21.01,1197,81.8,5,625000
City,6,73000,Dealer,Diesel,Manual,26.0,1498,98.6,5,540000
C-Class,7,69550,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1295000
Ciaz,5,28014,Dealer,Petrol,Manual,20.73,1373,91.1,5,603000
Venue,1,1200,Dealer,Petrol,Manual,18.27,998,118.35,5,1075000
Verna,5,33060,Dealer,Petrol,Manual,17.01,1591,121.3,5,625000
Swift Dzire,4,25000,Dealer,Petrol,Automatic,22.0,1197,81.8,5,610000
Swift,7,60001,Dealer,Diesel,Manual,25.2,1248,74.0,5,310000
Swift Dzire,4,37001,Dealer,Petrol,Manual,21.21,1197,81.8,5,599000
Innova,4,68745,Dealer,Diesel,Manual,13.68,2393,147.8,7,1631000
Creta,6,70000,Individual,Diesel,Manual,19.67,1582,126.2,5,890000
Amaze,7,71000,Dealer,Diesel,Manual,25.8,1498,98.6,5,350000
Rapid,6,52000,Dealer,Diesel,Manual,21.14,1498,103.52,5,515000
Baleno,5,43000,Dealer,Petrol,Manual,21.01,1197,81.8,5,650000
XUV500,4,34000,Dealer,Diesel,Automatic,16.0,1997,140.0,7,1175000
Swift,11,68000,Dealer,Petrol,Manual,22.0,1197,81.8,5,245000
Ecosport,5,143000,Individual,Diesel,Manual,22.77,1498,98.59,5,525000
XUV500,8,47000,Dealer,Diesel,Manual,16.0,2179,140.0,7,650000
Wagon R,8,40000,Dealer,Petrol,Manual,18.9,998,67.1,5,285000
City,11,57000,Dealer,Petrol,Automatic,15.6,1497,116.3,5,350000
Swift,8,65209,Dealer,Diesel,Manual,22.9,1248,74.0,5,330000
XL6,2,7669,Dealer,Petrol,Automatic,17.99,1462,103.2,6,1175000
Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,560000
Wagon R,8,64000,Dealer,CNG,Manual,26.6,998,58.16,5,270000
Grand,2,16415,Individual,Petrol,Manual,18.9,1197,81.86,5,515000
